page,localidad,provincia,departamento,wiki_titulo,wiki_url,tipo_match,estado
v4_p19,Villa Tulumba,Córdoba,Tulumba,Villa Tulumba,https://es.wikipedia.org/wiki/Villa_Tulumba,exacto,validado
v4_p19,Villa Valeria,Córdoba,General Roca,Villa Valeria,https://es.wikipedia.org/wiki/Villa_Valeria,exacto,validado
v4_p19,Villa Yacanto,Córdoba,Calamuchita,Villa Yacanto,https://es.wikipedia.org/wiki/Villa_Yacanto,exacto,validado
v4_p19,Virginia,Santa Fe,Castellanos,Virginia,https://es.wikipedia.org/wiki/Virginia,exacto,validado
v4_p19,Vivero,Córdoba,Pte. Roque Sáenz Peña,Vivero,https://es.wikipedia.org/wiki/Vivero,exacto,validado
v4_p19,Washington,Córdoba,Río Cuarto,Washington,https://es.wikipedia.org/wiki/Washington,exacto,validado
v4_p19,Wheelwright,Santa Fe,General López,Wheelwright,https://es.wikipedia.org/wiki/Wheelwright,exacto,validado
v4_p19,Yacanto,Córdoba,San Javier,Yacanto,https://es.wikipedia.org/wiki/Yacanto,exacto,validado
v4_p19,Yoscina,Córdoba,Santa María,Yoshi Tatsu,https://es.wikipedia.org/wiki/Yoshi_Tatsu,sin_match,pendiente-humano
v4_p19,Zavalla,Santa Fe,Rosario,Zavalla,https://es.wikipedia.org/wiki/Zavalla,exacto,validado
v4_p19,Zenón Pereyra,Santa Fe,Castellanos,Zenón Pereyra,https://es.wikipedia.org/wiki/Zen%C3%B3n_Pereyra,exacto,validado
v5_p01,Acuña,Corrientes,Monte Caseros,Acuña,https://es.wikipedia.org/wiki/Acu%C3%B1a,exacto,validado
v5_p01,Alba Posse,Misiones,25 de Mayo,Alba Posse,https://es.wikipedia.org/wiki/Alba_Posse,exacto,validado
v5_p01,Alcaraz,Entre Ríos,La Paz,Alcaraz,https://es.wikipedia.org/wiki/Alcaraz,exacto,validado
v5_p01,Aldea Asunción,Entre Ríos,Gualeguay,Aldea Asunción,https://es.wikipedia.org/wiki/Aldea_Asunci%C3%B3n,exacto,validado
v5_p01,Aldea Brasilera,Entre Ríos,Diamante,Aldea Brasilera,https://es.wikipedia.org/wiki/Aldea_Brasilera,exacto,validado
v5_p01,Aldea María Luisa,Entre Ríos,Paraná,Aldea María Luisa,https://es.wikipedia.org/wiki/Aldea_Mar%C3%ADa_Luisa,exacto,validado
v5_p01,Aldea Protestante,Entre Ríos,Diamante,Aldea Protestante,https://es.wikipedia.org/wiki/Aldea_Protestante,exacto,validado
v5_p01,Aldea San Antonio,Entre Ríos,Gualeguaychú,Aldea San Antonio,https://es.wikipedia.org/wiki/Aldea_San_Antonio,exacto,validado
v5_p01,Aldea Santa María,Entre Ríos,Paraná,Aldea Santa María,https://es.wikipedia.org/wiki/Aldea_Santa_Mar%C3%ADa,exacto,validado
v5_p01,Almafuerte,Misiones,Leandro N. Alem,Almafuerte,https://es.wikipedia.org/wiki/Almafuerte,exacto,validado
v5_p01,Altamirano Sud,Entre Ríos,Tala,Altamirano Sur,https://es.wikipedia.org/wiki/Altamirano_Sur,aproximado,pendiente-humano
v5_p01,Alvear,Corrientes,General Alvear,Alvear,https://es.wikipedia.org/wiki/Alvear,exacto,validado
v5_p01,Antelo,Entre Ríos,Victoria,Antelo,https://es.wikipedia.org/wiki/Antelo,exacto,validado
v5_p01,Apipé,Corrientes,Ituzaingó,Apipé,https://es.wikipedia.org/wiki/Apip%C3%A9,sin_match,pendiente-humano
v5_p01,Apóstoles,Misiones,Apóstoles,Apóstoles (Argentina),https://es.wikipedia.org/wiki/Ap%C3%B3stoles_(Argentina),sin_match,pendiente-humano
v5_p01,Aranguren,Entre Ríos,Victoria,Aranguren,https://es.wikipedia.org/wiki/Aranguren,exacto,validado
v5_p01,Aristóbulo del Valle,Misiones,Cainguás,Aristóbulo del Valle,https://es.wikipedia.org/wiki/Arist%C3%B3bulo_del_Valle,exacto,validado
v5_p01,Arroyo Barú,Entre Ríos,Colón,Arroyo Barú,https://es.wikipedia.org/wiki/Arroyo_Bar%C3%BA,exacto,validado
v5_p01,Arroyo Clé,Entre Ríos,Tala,Arroyo Clé (localidad),https://es.wikipedia.org/wiki/Arroyo_Cl%C3%A9_(localidad),sin_match,pendiente-humano
v5_p01,Arroyo Grande,Entre Ríos,Colón,Arroyo Grande,https://es.wikipedia.org/wiki/Arroyo_Grande,exacto,validado
v5_p01,Azara,Misiones,Apóstoles,Azara,https://es.wikipedia.org/wiki/Azara,exacto,validado
v5_p01,Baibiene,Corrientes,Curuzú Cuatiá,Santiago Baibiene,https://es.wikipedia.org/wiki/Santiago_Baibiene,sin_match,pendiente-humano
v5_p01,Basavilbaso,Entre Ríos,Uruguay,Basavilbaso,https://es.wikipedia.org/wiki/Basavilbaso,exacto,validado
v5_p01,Bella Vista,Corrientes,Bella Vista,Bella Vista,https://es.wikipedia.org/wiki/Bella_Vista,exacto,validado
v5_p01,Berduc,Entre Ríos,Colón,Berducedo,https://es.wikipedia.org/wiki/Berducedo,sin_match,pendiente-humano
v5_p01,Bernardo de Irigoyen,Misiones,General Belgrano,Bernardo de Irigoyen,https://es.wikipedia.org/wiki/Bernardo_de_Irigoyen,exacto,validado
v5_p01,Berón de Astrada,Corrientes,Berón de Astrada,Berón de Astrada,https://es.wikipedia.org/wiki/Ber%C3%B3n_de_Astrada,exacto,validado
v5_p01,Betbeder,Entre Ríos,Nogoyá,Betbeder,https://es.wikipedia.org/wiki/Betbeder,exacto,validado
v5_p01,Bonpland,Corrientes,Paso de los Libres,Bonpland,https://es.wikipedia.org/wiki/Bonpland,exacto,validado
v5_p01,Bonpland,Misiones,Candelaria,Bonpland,https://es.wikipedia.org/wiki/Bonpland,exacto,validado
v5_p01,Bovril,Entre Ríos,La Paz,Bovril,https://es.wikipedia.org/wiki/Bovril,exacto,validado
v5_p01,Caa-Yarí,Misiones,Leandro N. Alem,Caa Yarí,https://es.wikipedia.org/wiki/Caa_Yar%C3%AD,aproximado,pendiente-humano
v5_p01,Calabacillas,Entre Ríos,Concordia,Calabacillas,https://es.wikipedia.org/wiki/Calabacillas,sin_match,pendiente-humano
v5_p01,Campo Grande,Misiones,Cainguás,Campo Grande,https://es.wikipedia.org/wiki/Campo_Grande,exacto,validado
v5_p01,Campo Ramón,Misiones,Oberá,Campo Ramón,https://es.wikipedia.org/wiki/Campo_Ram%C3%B3n,exacto,validado
v5_p01,Campo Viera,Misiones,Oberá,Campo Viera,https://es.wikipedia.org/wiki/Campo_Viera,exacto,validado
v5_p01,Candelaria,Misiones,Candelaria,Candelaria,https://es.wikipedia.org/wiki/Candelaria,exacto,validado
v5_p01,Cañaditas,Corrientes,Sauce,Cañaditas,https://es.wikipedia.org/wiki/Ca%C3%B1aditas,sin_match,pendiente-humano
v5_p01,Capiovy,Misiones,Lib. Gral. San Martín,Capioví,https://es.wikipedia.org/wiki/Capiov%C3%AD,aproximado,pendiente-humano
v5_p01,Caraguatay,Misiones,Montecarlo,Caraguatay,https://es.wikipedia.org/wiki/Caraguatay,exacto,validado
v5_p01,Cataratas del Iguazú,Misiones,Iguazú,Cataratas del Iguazú,https://es.wikipedia.org/wiki/Cataratas_del_Iguaz%C3%BA,exacto,validado
v5_p02,Caza Pava,Corrientes,Santo Tomé,Caza (avión),https://es.wikipedia.org/wiki/Caza_(avi%C3%B3n),sin_match,pendiente-humano
v5_p02,Cazadores Correntinos,Corrientes,Curuzú Cuatiá,Cazadores Correntinos,https://es.wikipedia.org/wiki/Cazadores_Correntinos,exacto,validado
v5_p02,Cerrito,Corrientes,General Paz,Cerrito,https://es.wikipedia.org/wiki/Cerrito,exacto,validado
v5_p02,Cerro Azul,Misiones,Leandro N. Alem,Cerro Azul,https://es.wikipedia.org/wiki/Cerro_Azul,exacto,validado
v5_p02,Cerro Corá,Misiones,Candelaria,Cerro Corá,https://es.wikipedia.org/wiki/Cerro_Cor%C3%A1,exacto,validado
v5_p02,Clodomiro Ledesma,Entre Ríos,Concordia,Clodomiro Ledesma,https://es.wikipedia.org/wiki/Clodomiro_Ledesma,exacto,validado
v5_p02,Colón,Entre Ríos,Colón,Colón,https://es.wikipedia.org/wiki/Col%C3%B3n,exacto,validado
v5_p02,Colonia Carlos Pellegrini,Corrientes,San Martín,Colonia Carlos Pellegrini,https://es.wikipedia.org/wiki/Colonia_Carlos_Pellegrini,exacto,validado
v5_p02,Colonia Carolina,Corrientes,Goya,Colonia Carolina,https://es.wikipedia.org/wiki/Colonia_Carolina,exacto,validado
v5_p02,Colonia Caseros,Entre Ríos,Uruguay,Colonia Las Rosas,https://es.wikipedia.org/wiki/Colonia_Las_Rosas,sin_match,pendiente-humano
v5_p02,Colonia Delicia,Misiones,Eldorado,Colonia Delicia,https://es.wikipedia.org/wiki/Colonia_Delicia,exacto,validado
v5_p02,Colonia Elía,Entre Ríos,Uruguay,Colonia Elía,https://es.wikipedia.org/wiki/Colonia_El%C3%ADa,exacto,validado
v5_p02,Colonia Hocker,Entre Ríos,Colón,Colonia Hocker,https://es.wikipedia.org/wiki/Colonia_Hocker,exacto,validado
v5_p02,Colonia Hughes,Entre Ríos,Colón,Colonia Hugues,https://es.wikipedia.org/wiki/Colonia_Hugues,aproximado,pendiente-humano
v5_p02,Colonia Libertad,Corrientes,Monte Caseros,Colonia Libertad,https://es.wikipedia.org/wiki/Colonia_Libertad,exacto,validado
v5_p02,Colonia Pando,Corrientes,San Roque,Colonia Pando,https://es.wikipedia.org/wiki/Colonia_Pando,exacto,validado
v5_p02,Colonia Porvenir,Corrientes,Goya,Colonia El Porvenir (Querétaro),https://es.wikipedia.org/wiki/Colonia_El_Porvenir_(Quer%C3%A9taro),sin_match,pendiente-humano
v5_p02,Colonia San Ernesto,Entre Ríos,Colón,,,sin_match,pendiente-humano
v5_p02,Colonia Victoria,Misiones,Eldorado,Colonia Victoria,https://es.wikipedia.org/wiki/Colonia_Victoria,exacto,validado
v5_p02,Concepción,Corrientes,Concepción,Concepción,https://es.wikipedia.org/wiki/Concepci%C3%B3n,exacto,validado
v5_p02,Concepción de la Sierra,Misiones,Concepción,Concepción de la Sierra,https://es.wikipedia.org/wiki/Concepci%C3%B3n_de_la_Sierra,exacto,validado
v5_p02,Concepción del Uruguay,Entre Ríos,Uruguay,Concepción del Uruguay,https://es.wikipedia.org/wiki/Concepci%C3%B3n_del_Uruguay,exacto,validado
v5_p02,Concordia,Entre Ríos,Concordia,Concordia,https://es.wikipedia.org/wiki/Concordia,exacto,validado
v5_p02,Conscripto Bernardi,Entre Ríos,La Paz,Conscripto Bernardi,https://es.wikipedia.org/wiki/Conscripto_Bernardi,exacto,validado
v5_p02,Corpus,Misiones,San Ignacio,Corpus,https://es.wikipedia.org/wiki/Corpus,exacto,validado
v5_p02,Corrientes,Corrientes,Capital,Corrientes,https://es.wikipedia.org/wiki/Corrientes,exacto,validado
v5_p02,Crespo,Entre Ríos,Paraná,Crespo,https://es.wikipedia.org/wiki/Crespo,exacto,validado
v5_p02,Cuay Grande,Corrientes,Santo Tomé,Cayo Grande (Los Roques),https://es.wikipedia.org/wiki/Cayo_Grande_(Los_Roques),aproximado,pendiente-humano
v5_p02,Cuchilla Redonda,Entre Ríos,Gualeguaychú,,,sin_match,pendiente-humano
v5_p02,Curuzú-Cuatiá,Corrientes,Curuzú Cuatiá,Curuzú Cuatiá,https://es.wikipedia.org/wiki/Curuz%C3%BA_Cuati%C3%A1,aproximado,pendiente-humano
v5_p02,Chajarí,Entre Ríos,Federación,Chajarí,https://es.wikipedia.org/wiki/Chajar%C3%AD,exacto,validado
v5_p02,Chavarría,Corrientes,San Roque,Chavarría,https://es.wikipedia.org/wiki/Chavarr%C3%ADa,exacto,validado
v5_p02,Desvío Parada Pucheta,Corrientes,Paso de los Libres,,,sin_match,pendiente-humano
v5_p02,Diamante,Entre Ríos,Diamante,Diamante,https://es.wikipedia.org/wiki/Diamante,exacto,validado
v5_p02,Don Cristóbal,Entre Ríos,Nogoyá,Don Cristóbal Primero,https://es.wikipedia.org/wiki/Don_Crist%C3%B3bal_Primero,sin_match,pendiente-humano
v5_p02,Dos Arroyos,Misiones,Leandro N. Alem,Dos Arroyos,https://es.wikipedia.org/wiki/Dos_Arroyos,exacto,validado
v5_p02,Dos de Mayo,Misiones,Lib. Gral. San Martín,Dos de Mayo,https://es.wikipedia.org/wiki/Dos_de_Mayo,exacto,validado
v5_p02,Durazno,Entre Ríos,Tala,Durazno,https://es.wikipedia.org/wiki/Durazno,exacto,validado
v5_p02,Echagüe,Entre Ríos,Tala,Echagüe,https://es.wikipedia.org/wiki/Echag%C3%BCe,exacto,validado
v5_p02,Eldorado,Misiones,Eldorado,Eldorado,https://es.wikipedia.org/wiki/Eldorado,exacto,validado
v5_p03,El Pingo,Entre Ríos,Paraná,El Pingo,https://es.wikipedia.org/wiki/El_Pingo,exacto,validado
v5_p03,El Redomón,Entre Ríos,Concordia,El Redomón,https://es.wikipedia.org/wiki/El_Redom%C3%B3n,exacto,validado
v5_p03,El Soberbio,Misiones,Guaraní,El Soberbio,https://es.wikipedia.org/wiki/El_Soberbio,exacto,validado
v5_p03,Emilio R. Coni,Corrientes,Curuzú Cuatiá,Emilio R. Coni,https://es.wikipedia.org/wiki/Emilio_R._Coni,exacto,validado
v5_p03,Empedrado,Corrientes,Empedrado,Empedrado,https://es.wikipedia.org/wiki/Empedrado,exacto,validado
v5_p03,Enrique Carbó,Entre Ríos,Gualeguaychú,Enrique Carbó,https://es.wikipedia.org/wiki/Enrique_Carb%C3%B3,exacto,validado
v5_p03,Ensenada Grande,Corrientes,San Cosme,Ensenada Gardner,https://es.wikipedia.org/wiki/Ensenada_Gardner,sin_match,pendiente-humano
v5_p03,Escriña,Entre Ríos,Gualeguaychú,Escriña,https://es.wikipedia.org/wiki/Escri%C3%B1a,sin_match,pendiente-humano
v5_p03,Esquina,Corrientes,Esquina,Esquina,https://es.wikipedia.org/wiki/Esquina,exacto,validado
v5_p03,Fábrica Colón,Entre Ríos,Colón,Fabricación del acero,https://es.wikipedia.org/wiki/Fabricaci%C3%B3n_del_acero,sin_match,pendiente-humano
v5_p03,Fachinal,Misiones,Capital,Fachinal,https://es.wikipedia.org/wiki/Fachinal,exacto,validado
v5_p03,Faustino M. Parera,Entre Ríos,Gualeguaychú,Faustino M. Parera Pastor Britos,https://es.wikipedia.org/wiki/Faustino_M._Parera_Pastor_Britos,sin_match,pendiente-humano
v5_p03,Febre,Entre Ríos,Nogoyá,Febre,https://es.wikipedia.org/wiki/Febre,exacto,validado
v5_p03,Federación,Entre Ríos,Federación,Federación,https://es.wikipedia.org/wiki/Federaci%C3%B3n,exacto,validado
v5_p03,Florentino Ameghino,Misiones,San Javier,Florentino Ameghino,https://es.wikipedia.org/wiki/Florentino_Ameghino,exacto,validado
v5_p03,Garupá,Misiones,Capital,Garupá,https://es.wikipedia.org/wiki/Garup%C3%A1,exacto,validado
v5_p03,Garruchos,Corrientes,Santo Tomé,Garruchos,https://es.wikipedia.org/wiki/Garruchos,exacto,validado
v5_p03,General Almada,Entre Ríos,Gualeguaychú,General Almada,https://es.wikipedia.org/wiki/General_Almada,exacto,validado
v5_p03,General Alvear,Misiones,Oberá,General Alvear,https://es.wikipedia.org/wiki/General_Alvear,exacto,validado
v5_p03,General Campos,Entre Ríos,Concordia,General Campos,https://es.wikipedia.org/wiki/General_Campos,exacto,validado
v5_p03,General Galarza,Entre Ríos,Gualeguay,General Galarza,https://es.wikipedia.org/wiki/General_Galarza,exacto,validado
v5_p03,General Paz,Corrientes,General Paz,General Paz,https://es.wikipedia.org/wiki/General_Paz,exacto,validado
v5_p03,General Racedo,Entre Ríos,Diamante,General Racedo,https://es.wikipedia.org/wiki/General_Racedo,exacto,validado
v5_p03,General Urquiza,Misiones,San Ignacio,General Urquiza,https://es.wikipedia.org/wiki/General_Urquiza,exacto,validado
v5_p03,Gilbert,Entre Ríos,Gualeguaychú,Gilbert,https://es.wikipedia.org/wiki/Gilbert,exacto,validado
v5_p03,Gobernador Gral. López,Misiones,Leandro N. Alem,,,sin_match,pendiente-humano
v5_p03,Gobernador Ingeniero Valentín Virasoro,Corrientes,Santo Tomé,Gobernador Ingeniero Valentín Virasoro,https://es.wikipedia.org/wiki/Gobernador_Ingeniero_Valent%C3%ADn_Virasoro,sin_match,pendiente-humano
v5_p03,Gobernador J.E. Martínez,Corrientes,Lavalle,,,sin_match,pendiente-humano
v5_p03,Gobernador Mansilla,Entre Ríos,Tala,Gobernador Mansilla,https://es.wikipedia.org/wiki/Gobernador_Mansilla,exacto,validado
v5_p03,Gobernador Racedo,Entre Ríos,Paraná,,,sin_match,pendiente-humano
v5_p03,González Calderón,Entre Ríos,Gualeguay,González Calderón,https://es.wikipedia.org/wiki/Gonz%C3%A1lez_Calder%C3%B3n,sin_match,pendiente-humano
v5_p03,Goya,Corrientes,Goya,Goya,https://es.wikipedia.org/wiki/Goya,sin_match,pendiente-humano
v5_p03,Gualeguay,Entre Ríos,Gualeguay,Gualeguay,https://es.wikipedia.org/wiki/Gualeguay,exacto,validado
v5_p03,Gualeguaychú,Entre Ríos,Gualeguaychú,Gualeguaychú,https://es.wikipedia.org/wiki/Gualeguaych%C3%BA,exacto,validado
v5_p03,Guaraní,Misiones,Oberá,Guaraní,https://es.wikipedia.org/wiki/Guaran%C3%AD,exacto,validado
v5_p03,Guardamonte,Entre Ríos,Tala,Guardamonte,https://es.wikipedia.org/wiki/Guardamonte,exacto,validado
v5_p03,Hasenkamp,Entre Ríos,Paraná,Hasenkamp,https://es.wikipedia.org/wiki/Hasenkamp,exacto,validado
v5_p03,Herlitzka,Corrientes,San Luis del Palmar,Herlitzka,https://es.wikipedia.org/wiki/Herlitzka,exacto,validado
v5_p03,Hernándes,Entre Ríos,Nogoyá,Hernán (desambiguación),https://es.wikipedia.org/wiki/Hern%C3%A1n_(desambiguaci%C3%B3n),sin_match,pendiente-humano
v5_p03,Herrera,Entre Ríos,Uruguay,Herrera,https://es.wikipedia.org/wiki/Herrera,exacto,validado
v5_p04,Ibicuy,Entre Ríos,Gualeguaychú,Ibicuy,https://es.wikipedia.org/wiki/Ibicuy,exacto,validado
v5_p04,Ifrán,Corrientes,Goya,Ifrán,https://es.wikipedia.org/wiki/Ifr%C3%A1n,exacto,validado
v5_p04,Iguazú,Misiones,Iguazú,Iguazú,https://es.wikipedia.org/wiki/Iguaz%C3%BA,exacto,validado
v5_p04,Ingenio 1er. Correntino,Corrientes,San Cosme,,,sin_match,pendiente-humano
v5_p04,Invernada de Itacuararé,Misiones,San Javier,,,sin_match,pendiente-humano
v5_p04,Irasusta,Entre Ríos,Gualeguaychú,Erika Irusta,https://es.wikipedia.org/wiki/Erika_Irusta,sin_match,pendiente-humano
v5_p04,Isabel Victoria,Corrientes,Goya,,,sin_match,pendiente-humano
v5_p04,Itacuararé,Misiones,San Javier,Itacaruaré,https://es.wikipedia.org/wiki/Itacaruar%C3%A9,aproximado,pendiente-humano
v5_p04,Itá-Ibaté,Corrientes,General Paz,Itá Ibaté,https://es.wikipedia.org/wiki/It%C3%A1_Ibat%C3%A9,aproximado,pendiente-humano
v5_p04,Itatí,Corrientes,Itatí,Itatí,https://es.wikipedia.org/wiki/Itat%C3%AD,exacto,validado
v5_p04,Ituzaingó,Corrientes,Ituzaingó,Ituzaingó,https://es.wikipedia.org/wiki/Ituzaing%C3%B3,exacto,validado
v5_p04,Jardín América,Misiones,San Ignacio,Jardín América,https://es.wikipedia.org/wiki/Jard%C3%ADn_Am%C3%A9rica,exacto,validado
v5_p04,Juan B. Arruabarrena,Entre Ríos,Federación,Juan B. Arruabarrena,https://es.wikipedia.org/wiki/Juan_B._Arruabarrena,sin_match,pendiente-humano
v5_p04,Juan Jorge,Entre Ríos,Colón,Juan Jorge Amaya,https://es.wikipedia.org/wiki/Juan_Jorge_Amaya,sin_match,pendiente-humano
v5_p04,Juan Pujol,Corrientes,Monte Caseros,Juan Pujol,https://es.wikipedia.org/wiki/Juan_Pujol,exacto,validado
v5_p04,Jubileo,Entre Ríos,Villaguay,Jubileo,https://es.wikipedia.org/wiki/Jubileo,exacto,validado
v5_p04,Labougle,Corrientes,Monte Caseros,Labougle,https://es.wikipedia.org/wiki/Labougle,exacto,validado
v5_p04,La Capilla,Entre Ríos,Villaguay,La Capilla,https://es.wikipedia.org/wiki/La_Capilla,sin_match,pendiente-humano
v5_p04,La Clarita,Entre Ríos,Colón,La Clarita,https://es.wikipedia.org/wiki/La_Clarita,exacto,validado
v5_p04,La Criolla,Entre Ríos,Concordia,La Criolla,https://es.wikipedia.org/wiki/La_Criolla,exacto,validado
v5_p04,La Cruz,Corrientes,San Martín,La Cruz,https://es.wikipedia.org/wiki/La_Cruz,exacto,validado
v5_p04,La Esmeralda,Entre Ríos,Feliciano,La Esmeralda,https://es.wikipedia.org/wiki/La_Esmeralda,sin_match,pendiente-humano
v5_p04,Lagunas Bravas,Corrientes,Capital,Lagunas Bravas,https://es.wikipedia.org/wiki/Lagunas_Bravas,exacto,validado
v5_p04,La Paz,Entre Ríos,La Paz,La Paz,https://es.wikipedia.org/wiki/La_Paz,exacto,validado
v5_p04,La Picada,Entre Ríos,Paraná,La Picada,https://es.wikipedia.org/wiki/La_Picada,exacto,validado
v5_p04,Las Mercedes,Entre Ríos,Gualeguaychú,Las Mercedes,https://es.wikipedia.org/wiki/Las_Mercedes,exacto,validado
v5_p04,Lavalle,Corrientes,Lavalle,Lavalle,https://es.wikipedia.org/wiki/Lavalle,exacto,validado
v5_p04,Laso,Entre Ríos,Gualeguay,Unai Laso,https://es.wikipedia.org/wiki/Unai_Laso,sin_match,pendiente-humano
v5_p04,Leandro N. Alem,Misiones,Leandro N. Alem,Leandro N. Alem,https://es.wikipedia.org/wiki/Leandro_N._Alem,exacto,validado
v5_p04,Leguizamón,Entre Ríos,La Paz,Leguizamón,https://es.wikipedia.org/wiki/Leguizam%C3%B3n,exacto,validado
v5_p04,Líbaros,Entre Ríos,Uruguay,Líbaros,https://es.wikipedia.org/wiki/L%C3%ADbaros,exacto,validado
v5_p04,Libertad,Misiones,Iguazú,Libertad,https://es.wikipedia.org/wiki/Libertad,exacto,validado
v5_p04,Libertador,Corrientes,Esquina,Libertador,https://es.wikipedia.org/wiki/Libertador,exacto,validado
v5_p04,Lib. Gral. San Martín,Entre Ríos,Diamante,,,sin_sugerencia,pendiente-humano
v5_p04,Lib. Gral. San Martín,Misiones,Lib. Gral. San Martín,,,sin_match,pendiente-humano
v5_p04,Lomas de Galarza,Corrientes,San Luis del Palmar,,,sin_match,pendiente-humano
v5_p04,Lomas de Vallejos,Corrientes,General Paz,Lomas de Vallejos,https://es.wikipedia.org/wiki/Lomas_de_Vallejos,exacto,validado
v5_p04,Loreto,Corrientes,San Miguel,Loreto,https://es.wikipedia.org/wiki/Loreto,exacto,validado
v5_p04,Loreto,Misiones,Candelaria,Loreto,https://es.wikipedia.org/wiki/Loreto,exacto,validado
v5_p04,Los Conquistadores,Entre Ríos,Federación,Los Conquistadores,https://es.wikipedia.org/wiki/Los_Conquistadores,exacto,validado
v5_p04,Los Charrúas,Entre Ríos,Concordia,Los Charrúas,https://es.wikipedia.org/wiki/Los_Charr%C3%BAas,exacto,validado
v5_p05,Los Helechos,Misiones,Oberá,Los Helechos,https://es.wikipedia.org/wiki/Los_Helechos,exacto,validado
v5_p05,Lucas González,Entre Ríos,Nogoyá,Lucas González,https://es.wikipedia.org/wiki/Lucas_Gonz%C3%A1lez,exacto,validado
v5_p05,Maciá,Entre Ríos,Tala,Maciá,https://es.wikipedia.org/wiki/Maci%C3%A1,exacto,validado
v5_p05,Machadiño,Misiones,Concepción,Déiver Machado,https://es.wikipedia.org/wiki/D%C3%A9iver_Machado,sin_match,pendiente-humano
v5_p05,Malvinas,Corrientes,Esquina,Malvinas,https://es.wikipedia.org/wiki/Malvinas,sin_match,pendiente-humano
v5_p05,Manantiales,Corrientes,Mburucuyá,Manantiales,https://es.wikipedia.org/wiki/Manantiales,exacto,validado
v5_p05,Manuel Belgrano (San Antonio),Misiones,General Belgrano,,,sin_match,pendiente-humano
v5_p05,Manuel Derqui,Corrientes,Empedrado,Manuel Derqui,https://es.wikipedia.org/wiki/Manuel_Derqui,exacto,validado
v5_p05,Manuel F. Mantilla,Corrientes,San Roque,Manuel Mantilla,https://es.wikipedia.org/wiki/Manuel_Mantilla,sin_match,pendiente-humano
v5_p05,María Grande,Entre Ríos,Paraná,María Grande,https://es.wikipedia.org/wiki/Mar%C3%ADa_Grande,exacto,validado
v5_p05,Mártires,Misiones,Candelaria,Mártires,https://es.wikipedia.org/wiki/M%C3%A1rtires,sin_match,pendiente-humano
v5_p05,Mburucuyá,Corrientes,Mburucuyá,Mburucuyá,https://es.wikipedia.org/wiki/Mburucuy%C3%A1,exacto,validado
v5_p05,Médanos,Entre Ríos,Gualeguaychú,Médanos,https://es.wikipedia.org/wiki/M%C3%A9danos,exacto,validado
v5_p05,Mercedes,Corrientes,Mercedes,Mercedes,https://es.wikipedia.org/wiki/Mercedes,exacto,validado
v5_p05,Miguel Lanús,Misiones,Capital,Miguel Layún,https://es.wikipedia.org/wiki/Miguel_Lay%C3%BAn,aproximado,pendiente-humano
v5_p05,Miñones,Entre Ríos,Federación,Miñones,https://es.wikipedia.org/wiki/Mi%C3%B1ones,sin_match,pendiente-humano
v5_p05,Mocoretá,Corrientes,Monte Caseros,Mocoretá,https://es.wikipedia.org/wiki/Mocoret%C3%A1,exacto,validado
v5_p05,Mojón Grande,Misiones,San Javier,Mojón Grande,https://es.wikipedia.org/wiki/Moj%C3%B3n_Grande,exacto,validado
v5_p05,Monteagudo,Misiones,Guaraní,Monteagudo,https://es.wikipedia.org/wiki/Monteagudo,exacto,validado
v5_p05,Montecarlo,Misiones,Montecarlo,Montecarlo,https://es.wikipedia.org/wiki/Montecarlo,exacto,validado
v5_p05,Monte Caseros,Corrientes,Monte Caseros,Monte Caseros,https://es.wikipedia.org/wiki/Monte_Caseros,exacto,validado
v5_p05,Nogoyá,Entre Ríos,Nogoyá,Nogoyá,https://es.wikipedia.org/wiki/Nogoy%C3%A1,exacto,validado
v5_p05,Nueva Vizcaya,Entre Ríos,Concordia,Nueva Vizcaya,https://es.wikipedia.org/wiki/Nueva_Vizcaya,exacto,validado
v5_p05,Nueve de Julio,Corrientes,San Roque,,,sin_sugerencia,pendiente-humano
v5_p05,Nueve de Julio,Misiones,Eldorado,Nueve de Julio,https://es.wikipedia.org/wiki/Nueve_de_Julio,sin_match,pendiente-humano
v5_p05,Oberá,Misiones,Oberá,Oberá,https://es.wikipedia.org/wiki/Ober%C3%A1,exacto,validado
v5_p05,Olegario V. Andrade,Entre Ríos,Tala,,,sin_sugerencia,pendiente-humano
v5_p05,Olegario V. Andrade,Misiones,Leandro N. Alem,Olegario V. Andrade,https://es.wikipedia.org/wiki/Olegario_V._Andrade,sin_match,pendiente-humano
v5_p05,Ombucito,Corrientes,Paso de los Libres,Ombucillo,https://es.wikipedia.org/wiki/Ombucillo,aproximado,pendiente-humano
v5_p05,Pago de los Deseos,Corrientes,Saladas,Pago de los Deseos,https://es.wikipedia.org/wiki/Pago_de_los_Deseos,exacto,validado
v5_p05,Palmar Grande,Corrientes,General Paz,Palmar Grande,https://es.wikipedia.org/wiki/Palmar_Grande,exacto,validado
v5_p05,Paraje San Isidro,Corrientes,Goya,Parque de San Isidro (Burgos),https://es.wikipedia.org/wiki/Parque_de_San_Isidro_(Burgos),sin_match,pendiente-humano
v5_p05,Paraná,Entre Ríos,Paraná,Paraná,https://es.wikipedia.org/wiki/Paran%C3%A1,exacto,validado
v5_p05,Paso de la Patria,Corrientes,San Cosme,Paso de la Patria,https://es.wikipedia.org/wiki/Paso_de_la_Patria,exacto,validado
